자치구,위도,경도
강동구,37.52679443,127.1300583
강동구,37.52825165,127.1268005
강동구,37.56427383,127.1739731
강동구,37.53377914,127.1379929
강동구,37.54998398,127.1747055
강동구,37.52929688,127.1231537
강동구,37.54684067,127.1725159
강동구,37.54653549,127.155838
강동구,37.53596115,127.1478195
강동구,37.53310776,127.1227722
강동구,37.53655624,127.1255341
강동구,37.52703094,127.1220627
강동구,37.55582047,127.1299133
강동구,37.55672836,127.136261
강동구,37.55793381,127.1447678
강동구,37.5618782,127.1507874
강동구,37.55509567,127.1552811
강동구,37.55199051,127.1533127
강동구,37.56256485,127.1776123
강동구,37.56863785,127.1748047
강동구,37.56129837,127.1678467
강동구,37.55916214,127.1533203
강동구,37.5685463,127.1770096
강동구,37.54540634,127.1426773
강동구,37.53647232,127.1371536
강동구,37.53099442,127.1423721
강동구,37.561203,127.1802673
강동구,37.52678299,127.1355743
강동구,37.55483627,127.1373215
강동구,37.55644989,127.1568222
강동구,37.56254578,127.1644821
강동구,37.56002808,127.1696777
강동구,37.56335449,127.1790543
강동구,37.55580902,127.1737442
강동구,37.55348206,127.1650543
강동구,37.53822708,127.1317444
강동구,37.5446701,127.1326752
강동구,37.54689789,127.1346664
강동구,37.5510788,127.1625977
강동구,37.56379318,127.1328354
강동구,37.55666351,127.1427383
강동구,37.52779388,127.147644
강동구,37.53120804,127.1492691
강동구,37.5377655,127.1520157
강동구,37.54903412,127.1560516
강동구,37.5536499,127.1562271
강동구,37.55305481,127.1568832
강동구,37.55570221,127.1579208
강동구,37.55568695,127.1599121
강동구,37.55486298,127.1537247
강동구,37.54114532,127.1410523
강동구,37.54683685,127.1491623
강동구,37.54136276,127.1371841
강동구,37.5398941,127.141037
강동구,37.53620529,127.1325607
강동구,37.52197647,127.1336212
강동구,37.56184387,127.170845
강동구,37.5368309,127.128418
강동구,37.53699875,127.1295319
강동구,37.52956009,127.1490097
강동구,37.56036758,127.1565933
강동구,37.5239296,127.1291275
강동구,37.55456924,127.145874
강동구,37.55059814,127.1454544
강동구,37.52812195,127.1195221
강동구,37.56060028,127.146698
강동구,37.5567894,127.1661453
강동구,37.54074097,127.1257629
강동구,37.5546875,127.1394043
강동구,37.55464554,127.1425324
강동구,37.55483246,127.1517334
강동구,37.55845642,127.1441574
강동구,37.52958679,127.1370316
강동구,37.52726364,127.142334
강동구,37.55058289,127.1654205
강동구,37.53407288,127.1450043
강동구,37.54883575,127.1561737
강동구,37.57201385,127.1717072
강동구,37.57201767,127.1729507
강동구,37.53137589,127.1270752
강동구,37.52920532,127.1368027
강동구,37.56066513,127.1612854
강동구,37.57095337,127.1717453
강동구,37.57073975,127.1721573
강동구,37.57180405,127.174469
강동구,37.55736542,127.1801376
강동구,37.56953812,127.1585999
강동구,37.53541565,127.1330948
강동구,37.53676987,127.1395493
강동구,37.54154587,127.1414795
강동구,37.5437088,127.1422806
강동구,37.55361176,127.1720352
강동구,37.55212402,127.1806412
강동구,37.55885696,127.1514893
강동구,37.54581833,127.1668854
강동구,37.55740356,127.1765366
강동구,37.55707169,127.1751404
강동구,37.52722931,127.1363525
강동구,37.51960373,127.13871
강동구,37.55302811,127.1807556
강동구,37.55142593,127.1442108
강동구,37.55655289,127.1658783
강동구,37.54816437,127.1225738
강동구,37.5232811,127.1461334
강동구,37.547966,127.1351624
